72187 81749 72303 81778
5000
1/1554(4 steps):RRRD
1599/2046(50 steps):LDDRDRUULULDRURDLDLUURRDLDDDLDRULUURDDDLURURULDDDR
1600/282(50 steps):DLLDRULURRUUULLDDDRRDLLURRDLDLUUUUURRDDDDLDRUULDDR
1601/2213(50 steps):DRULDDDRURRULULLLDRULDDDRRRURRDLLDLUURURDDRUULDRDD
1602/2219(48 steps):RDLURULDRDDLULLDDRRURDLUULLDDRRURULDDLLUURRURDDD
1603/2096(48 steps):LLLDRURDDLUURDRDDLDLLLURDRRRULURUULDLDLDLURRRRDD
1604/2159(50 steps):RRRULLDLUULDRURDDDLLUUURRDDLDRRUUURDDDLULDRULURDDR
1605/2316(50 steps):LURUURRDLLLDRDRRUULLURDRDDLLUURRDDLLLURURRULDLDDRR
1606/2155(48 steps):DLURDDLLLUURUUURDDDRDLDRUUUULLDDRRULURDLLDLDDRRR
1607/2092(48 steps):DLDRURUURUULLDDDRULULURRRDDLDRDLLLURRDDLLUURRRDD
1608/2265(50 steps):LDRRDLUURDDLURULDLURDDDDRDLULURDLDRURDLULDRUULDRDR
1609/2482(50 steps):RDRDLDLDLULURUULDRDLURDDDLURRDLLURDRURUURDDDLLURDR
1610/2550(52 steps):UULLDRURUULLLDDDRRDLURURULULLDDDRDRUUURDDLURDLDRULDR
1611/2420(48 steps):RDRUURDDDDLLLUUURRDRDDLLLUURRURULDLDRRULLLDDDRRR
1612/1535(50 steps):LLURDRDLLUUURULDRURDDLUURDLLURRDDDDLDRULLDRRUULDRD
1613/2627(50 steps):DDDLULUULDRDLDLUUURDLDRURRDRDRULURULDRDLDLUURURDDD
1614/2708(50 steps):LDRULLDRRRUUUULULDDLURRURDLULDRRDDLDDRULLDLURDRURD
1615/2133(48 steps):RDLLURRDDLURULDLLURRRDLLULDRRDLDDLURDRULURRURDDD
1616/2383(48 steps):RRDDLLLURRDLLULURDRURDRULDLURULLDLDRURRULDDLDRRR
1617/2829(50 steps):RULUURDRDLLURURDRDDDLLULURDRDLLURRDLURRDLLLURRURDD
1618/2838(48 steps):DLLLURDDLDRUULDDRRDRUULDDRUULDDRRRULUURDLULDDRDR
1619/2858(48 steps):DDRDLDDRRUURUULDRDLULLDRRRULURDLLLDRRRULURDDLDDR
1620/3010(48 steps):DDLLULULDLDRRUULDDRRUURURDLULLLDDRURDLURULDDRDRR
1621/3056(48 steps):RRUULDRULLLLLDRDRRRUULLLLDRDRRRUURDLDLLLUURRRRDD
1622/2709(50 steps):DRULDDRRUULURDDLULDDDRDLURURDLUUUURDDDDDLLURRULDDR
1623/3043(48 steps):RRULLDDDDRUUUURRDDLLLDDRULURURRDDDLLLUUURURRDDDD
1624/2840(50 steps):LULURULDDRRRDLUULDRURDDRULDLLULUURDRDRULDDRRUULDRD
1625/3032(48 steps):LUURRDRDLUUURULLDDRULURDRULDLDLDDRRRULUULDLDDRRR
1626/2649(50 steps):RRULLDRRULLDRDRDDDLULURURDLULURDRULLDRDRDLDRUULDDR
1627/2908(46 steps):DDRDLLLUURRURULLLLDRDRURRULDDDRUUULLLLDRDDDRRR
1628/3172(50 steps):RDRULDDLLLURURRDLDLLURULDRURDLDRURDLULDRURRDLUURDD
1629/3158(50 steps):DLURRRULULLLDDRRRRDLUULDDDRUUULDLDRRDRULDLURUURDDD
1630/3212(48 steps):LDDDDDRURUULDDLULDDRURRRRDLUUULDLLURRRUURDLDDDRD
1631/3116(50 steps):LLULDLURRDLURURDRDLLLLUULDRRURDRRDLLLLURRRURDLLDRR
1632/2952(48 steps):DRUUUULLDLDDRDLURDRRUUULURDLLDDRRDLLLURUUURDRDDD
1633/3177(50 steps):DDDRUULDDLURRUULDLDLURULDDDRRUULDRRULLDLDRRULURDDR
1634/2912(50 steps):UULULDDDLUUURDLDRUUULDLURRRDLLLURDDRURDRDDLLLURDRR
1635/3356(48 steps):LLLDRUULDDRULURDDDLURDRDDLURULDDRRRRUUUULLDRRDDD
1636/3468(48 steps):DLLDRRDDLLLLUUUURDLUURRRDLURRDLULLDRDRURDLLDDDRR
1637/3491(50 steps):UUULDDDRRRDRUUUULLLDLDRULURDDLDRRRDRUULDLDRRUULDRD
1638/4980(49 steps):ULDLDDRDLURULULDDRUUURRDLDLLURRDRUULLDDRDDLULDRRR
1639/3581(48 steps):RURDLLLLUUURRDLLURRRDRULDLLURRDDRDLLLULURRURDDRD
1640/3306(48 steps):DDRUUULDRURDDDDLURDLDRULLDRRUULLDRRURULDLURRDRDD
1641/3601(48 steps):URDDDLUURDLDRRDLDRUUULLURULDDDRDLURRDLURULLDDRDR
1642/3582(52 steps):DRUULLDLDRURDDRDLLLUURDRDLLUUUURRDRDDLDRULURDLDRULDR
1643/1993(48 steps):LLURDRRUULLDLDRRDRUUULLDDDRRULLUURRDDDLLUUURRDDD
1644/3554(50 steps):URDDDLUURUULDDDRUUURRRDLLDDRURDLLURULLDRRDRULURDDD
1645/3657(50 steps):ULLURDRRDDLLULURDRUULDRUURDDDLDRULUURDDLDLUURURDDD
1646/3722(50 steps):LUULURDLDRRUUUULLDDDRRULDDDRUUUUULLDDDRDDRULDLURRD
1647/3600(48 steps):ULDRRULDLUUURRDDLLUURRDDLLDRRULDRDLURUUULLDDRDRD
1648/3676(50 steps):LUURDDRRULLLULDRDRUULDDLURDRRURUULDLDDRRUUULDRDLDR
1649/3763(48 steps):LURDLUULDLDLDRUULDRDLUURUURDRRRULDDLDRULLURRDDRD
1650/3547(50 steps):URRULULUURRDDLULDDRRULUULDDRDDDRUULLDRDRULDLURURDD
1651/3898(48 steps):DRULULLDDRRRULULLDDRRRULULLDDRRURDLUULLDDRRRULDR
1652/3891(50 steps):URRDLULLLUUURULDRDRRRUULLLDDLUURDLDDDRDRRRULDLURRD
1653/3812(50 steps):ULUURRRDLDLDRRUUULLLDDRDRUUULLDDRRRULURDDDLUUURDDD
1654/3682(50 steps):LULDRDDRULLURDDDRDLURULDLUUUURDDLDRRDDLUURDLUURDDD
1655/3911(48 steps):DRRULLURDLDRRRULDRRRUULDLLLULDRDRRULULDDRULDRRRR
1656/3917(50 steps):RRDLDRDLUUURURDDLDDRULLUUURDDLULURRDRDDLLDRURDLURD
1657/4001(50 steps):DLUULDRRULDRDLULDRURDDLDDRULUURDDLDLURUURDDDLLURRD
1658/3955(48 steps):LURDRDRRULLDDLULURRRURDDLLLUULDDRRDLLURDRUURDRDR
1659/3691(50 steps):RRRDLLLURRDRRRUULDRDLULLDLUURDDLLURRULDRRDRRULURDD
1660/4086(50 steps):RDLLLLLURRURDLULDRDRURULLLLDRDRRRURULDRDLLUURRDLDR
1661/3876(50 steps):UUUULDDDRDLULLUURRRDLURULDRDDLDLURUULLDDRDRRULURDD
1662/4160(48 steps):LURDRDRDLURULULDRDDLLLUULDRUULDDRUURRRRDDLLDRURD
1663/4053(48 steps):RUUULLDLLURRDRRULLDLURRDRURDDLDLLUURRDDRUUULDDDR
1664/1727(49 steps):ULDRUURULUULDDRDLURULURDDRDLULURULDDDDDRURDLLURRD
1665/4149(50 steps):LLURRDLLLDRRURDLLDLURURULDLDRDLURDDLURDRDRULLDRURD
1666/4007(50 steps):LDDRUULDDLUULDDRUURDLLLDRULURDDLUURRRDLDRURDLLURRD
1667/4195(46 steps):LDLDDLUURRDRDRUULULLLDRRRDLUURDDDLLURUURRDLDDR
1668/4305(48 steps):DRULLDDDRURRDDLULURULDLURRRDDDLULDLUURRRUULDDRDD
1669/3433(50 steps):UUULDDDLURRULLLLLDDRRRULLURDDLULDRURRULDRDRURULDDR
1670/4261(50 steps):DRDLUUURRDDRDRUULULDDLURDRULDLLURDDLUURRDRDLUURRDD
1671/4102(48 steps):DLDDLLUUURRRDDLDRULULLLURDDDRRRRUULLULDRDRRULDDR
1672/4257(48 steps):DDRURDRDLUURUULLLDDRRRDLLLUUURRDRDDDLUUURULDDDRD
1673/4439(50 steps):LURURDLLLDRUULDRDRRRDDLUURURULDLLDRDRDDLUURDDLURDR
1674/4459(50 steps):DDDRRULDDRULDLLULUUURULDRRRRDLUURDLURDDDDLUURDLDDR
1675/3833(50 steps):LLURULURRDDDDLUUURDLLURULDDDDRRUUULLDRDDRDLURULDDR
1676/4386(50 steps):LURDDLUUULURRDDLUURDLLURRDLLURRDDDDLULDRRUULDLDRRD
1677/4367(50 steps):DDRUURDDLDDRUULDLURURULLURDDLURDRULULDDDRDDRULURDD
1678/4032(52 steps):RRDLUUURRRDDLUULLDDLDRRURRUULDDRURDDLULURURDDLDRULDR
1679/4537(50 steps):LLDRRRULDLLLUURRRDDLULDDLUURDRRRDLURRDLUUURDDLLDRR
1680/4679(50 steps):UURRDDRUULDDLLUURRDDLLURDDDRDRULDLURDLLURRDLLURRRD
1681/4412(46 steps):RDLUURDLUUURRRDLDLULURRRDLLLDDRURRULLULDDRRRDD
1682/4674(50 steps):URDLDRUULDDRURDLDLURURRULLDRRRULLLDDRRRDLUURULDDRD
1683/4246(48 steps):RULURRRULDLURRDLLULDRURDLULDDDRUULDDRULURURDRDDD
1684/4778(48 steps):ULDRDRRULLURDLDLDDDRRULLUURRURDDLDLLUURURRDLDRDD
1685/4216(50 steps):LDRUULLDRDRUURDLULLDDRRULURRDRURDDLULDRUURDLULDDRR
1686/3819(48 steps):LULDRRRULLDLURRURDDRUUULURDLDDLURRDLLUUURDDLDRDR
1687/4836(50 steps):UUURDRDLLDDDRRUUULULDDDRUULDRRULURDLUURDDDDDLLURDR
1688/4827(48 steps):ULDLUURDLLULDRDLURDRRRULLULLDRDRRRUULLLDLDRRURDR
1689/4857(50 steps):LDRUURURDDRULDDLLULDRULURDDLUUURRDRULLDRRDDRULURDD
1690/4864(48 steps):LDRULDDRUURRRRDDLLUURRDDLLULDLUURRDLULDLDRRURDRR
1691/4907(48 steps):DRDDLUURDLURRULULDDRDDLUURULDRURRRURDLDRUULDDRDD
1692/4844(46 steps):LLDRDDLUURDLUUURRRDLLURDLDDDLURDRULLUUURRDRDDD
1693/4906(50 steps):DLURDRDLDDLDRURUUUULLDRDLLDDRRUULURURDDLDRDDLLURDR
1694/4309(50 steps):ULDRDLLURRRULLDRDLULDRURURDRDRULURDLDRULULDRURDLDR
1695/4946(48 steps):RDLDLURURDDLURRDLUURDLURULDLLDRRULURDDLULDDRURRD
1696/1843(52 steps):DLULULDLDLURRRRURDDDLURDLLULLUURDRRURDDDLUURDLDRULDR
1697/4843(50 steps):DDDRULLLUURURDDRDLDLULUUURDDRRULLLDRRUURDDDDLULDRR
1698/3(51 steps):RULLDRRULLDLURRDLDDRUULDLURURDDDDRDLURULLDLDRURURDD
1699/62(51 steps):RRURDDLLDRRULURDLLLLDRULUURRDLDRULURDRULDDDRRUULDRD
1700/4184(46 steps):UURRDDLLURURDLLLLURURRDDLULDRUULDRDLULURRDRRDD
1701/39(51 steps):DLUUURRRULLLDRULDDRDDRURULDRUULLLDRRUULDDRDLDLURRRD
1702/92(49 steps):DDLULLDRDRRUULURULDLURDRDLLURRDLLLDRRRULLDRDLURRD
1703/112(49 steps):LULULDRDDRULDDRRUURUUULDLDRRDLLDDLLUURURRULDDRRDD
1704/4958(48 steps):DLDLUURRDLUUULDDDRDRUUULULDDRRULDDRUULDRUULDRDDD
1705/225(47 steps):LLLDDRRULURDLLURRRRDRDDLLURURDDLUULLLLDRDRRURRD
1706/4889(46 steps):ULLDDRDDRULDRDLLURRDLLURURDLUURDLULUURRDDLDRDD
1707/19(49 steps):DDRURDLURRDLURUUULULLDRRURDDDLUUURDLDLLDDRDLURDRR
1708/3984(52 steps):URDRDRUUULDDLLLURRULLLDRDRURURDLDRULDDRULURRDLDRULDR
1709/400(51 steps):LLURRULLDRDRRUURRDDLLULLURDDLUURDRURRDDDLLDRRUULDRD
1710/179(51 steps):LDRRDLDDRULLUUURDLUURDDLUURDDDRDLDRULURDLULDRUURDDD
1711/70(47 steps):RULLDRULUURDLLURDDLDRULURDDLUUURURDDLLUURRDDDRD
1712/245(51 steps):DDRUULLDRRDDDLUUURDDDLUURUULLLDDDLUURRURDDDRULURDDD
1713/478(51 steps):UUULULLDRRULDDDDRDLLURRRDLUURDLULUURRDDLLDRURDDLURD
1714/567(47 steps):URDLLDLLUURRRRDLLULLDDRRUULLDDRRURULLLDDRRURRDR
1715/4755(50 steps):DRDLURRRRDLLLLLURULDRRRURRDLLULLLDDRRRRRULDLUURRDD
1716/605(51 steps):ULLLDRULDDRUURRDDLLUULDDRUURRDDLLUULDRDRRUULLDLDRRR
1717/279(51 steps):DLDLUURDLDRRUUULURDRULLLDDRURRULDDLDDRURDLULLDRRURD
1718/737(51 steps):RUULDDRUUURRDRRDLLDRUURULLLLLDDDRRRRRULLDRURULURDDD
1719/814(49 steps):DLDLLDRRUULLURURDRULULDLURDRDLDRURDLLLDRDRRULLDRR
1720/896(51 steps):DDDLURRDLURULLDLUURDDRURULLDLULDRDRRRRDLUURDLLURRDD
1721/870(49 steps):URDLURRRDRDLLLUURRULDDRDLURRDLUUULDDLLURRDLLDRRRR
1722/788(51 steps):ULDDRRULULDRDLUURDLDRRRRRULDRUULLDRRULLDDRURULLDDRR
1723/2507(50 steps):ULULDRURDLLDLUURRDDLLLURDRULURRDLLDLUURRRDRULLDDRR
1724/1039(49 steps):URDLULDDDDLURDRDRULURDLDRUULLDLURDRRULLULDDRURDDR
1725/1145(49 steps):DLURRUURULDLLDDRDRRUUULLUURDRULDDLDRURULDLURDDDRD
1726/1675(50 steps):ULLULLDDDRRUULLURRDDDLDLUUUURRRDLDDRDLLURRRDLULDRR
1727/704(47 steps):LLUUUURDRDDDLLUUURURRDDDLDRUULUULLDRRULLDDDDRRR
1728/854(49 steps):UURDLLDLDRURRUUULLDLURRDDDDLDRULURRDLLDRULUURDRDD
1729/1007(47 steps):DDDLLUUUURDRULULDDRURDLLDDDRRUUUULLDRUULDRDRDDD
1730/1250(51 steps):RDDRDLLLURRDLLURRRDLLLURRURULLLDDRDRUUURDDDLUUURDDD
1731/1197(51 steps):URDLLLUUULDDRULURRDRRDLURULLLDRRRULLDLDDRRUURDDLURD
1732/1448(51 steps):LURDDDLLULDRDLLULURRDLLURUURDDDLLURRDDLURRRRDLULDRR
1733/1464(51 steps):URRDLLLDRDRRRULLULULDDRRDRRULULULDRDDLURDRRULLURDDR
1734/1265(51 steps):LDRUUULDDDLUURRDLUURDLDDRDLLUURRDRRRDLLLURRDRULLDRR
1735/1011(51 steps):ULLDRUULDDRRUURULURDLULDDRUULDRDLDLDRURRDLLULDRURRD
1736/1414(51 steps):LLLDLDRRRRUURDLLDLUULLDDRURRURDDLLLURURRDDRUULLDDRR
1737/1496(51 steps):DRUULDRRRULLLDLDRURDLULDRRURRRULDRDLULURRDLULDRURDD
1738/1703(51 steps):UUURRRDDLDLLURRRUULULULDRDLDDRRRDLLLURRRDLLULDRURDR
1739/1787(51 steps):LDDRUUUULDDRDRUUULLDRDDDRUUULDRDLULDDLURDRULDRRULDR
1740/1282(49 steps):LDDRDLUURRULDDDRRUUUUULDDRULURDDLLDDDLUUURDDDRURD
1741/1864(49 steps):DLLURRDLLLURRRRDLDRUULDDLULUURRDDLUURDDLLURURDDRD
1742/1380(49 steps):LDLDRULURURDDRDRDLLLUULURDRULDLDRDRRUUUULDDRURDDD
1743/1601(51 steps):URURDLDLDRULUULDLURRRDLLURDDLDRULULURRRDRDDLURULDRD
1744/1438(49 steps):DDDLURDLLUUUURDRDDLLLUURRULDDLDDRRRUUULULDLDRDDRR
1745/1911(53 steps):RDRDLDLURDRULLLULDRRDRUUULLDDDRULDLURRRRDLUURDLDRULDR
1746/1982(49 steps):DDRDLUURUURDDRDDRUUUUULDLULDRURRDDLURULDDDDDRULDR
1747/2016(49 steps):LDRULLDLLURDRULDDRURRULLLDRRRDDLLULLURDRULURRRDDD
1748/1578(51 steps):UULDRURRDLLULDRDLDRDDLURRUURUULDLDDLDDRURURDLLURDRD
1749/2107(49 steps):DLURRRDDLDLULDLLUUURDLURRDLLURRDRRRULDLURDDRDLURD
1750/2181(49 steps):LURDLDDRUULURDRDDRDLULLDRRRULLUURULDLDRRDLLURDDRR
1751/2131(49 steps):ULDRRULDRRDRRUULLLLLDRRULLDRDRURDRRUULLLDDRUURRDD
1752/2273(49 steps):RRDDLLDRRUUULLDDDRURUULLDDDRRUUULLDDDRRULLUURRDDD
1753/2289(51 steps):URDRULLLDRRULDLURRRDLLULDRDLURDDDLDRURRURDDLURULDDR
1754/1143(51 steps):RDLURURURDDDLLLURURRDRDLLURRULULLDDRDRUUURDDDLULDRR
1755/1743(51 steps):URUURRDDDLLLURDRRUULLDLDRRRUUULLDRRULLDDLDRUURURDDD
1756/2318(47 steps):DLLDDDDRULDRRRUUULLLDDDRRRURDLLLLUUURRUURDDDDRD
1757/1795(51 steps):DDRURDLLURDLLULURRDDDLURULDLDRRUULLDRDRRULLDRUURRDD
1758/2315(49 steps):DRRRUULDLDRRULLDLULURDRULURDRRURDDLDLUURULLDDDRRR
1759/2350(49 steps):LUURDLUURRDRURDLLLULDRDDRUULDDLDRDRULURDDLLURRRDR
1760/1479(51 steps):URDRRRULDRRUULLLLLDRULDDRRURRDLLURULDLURRRDRULLDRRD
1761/2230(51 steps):URRUUULDDLUURDRULDRDRDLLLURRRDLLDLURDRULDLURURURDDD
1762/2409(49 steps):LUURRULDDDRUURULLDRURDLULDDLUURDDLDRULURDDLURRDDR
1763/2556(51 steps):RDRULLDRDDRRUULLULDDRULURDRRDDDLLUULURRURDDDLDLURRD
1764/2601(45 steps):LLLUURRRRRDDDLLULLDLURDDRRURULUULLLDDRRDRDDRR
1765/2622(51 steps):DDRRUULUURDDLULDDRUUULDRRULDRDLLDRDLDRRUULDDRULURDD
1766/51(51 steps):DRULDDDDRRDLUUURDLLURRUULDDRULLURRDDDDLDRULULDDRURD
1767/1949(48 steps):URDDRUULLLLLDDRDLURRDLLUURURRDRRULDDDRUUULLDRDRD
1768/1558(51 steps):RRDLLUUURDRULLDRRDLUURDDDLULDDRRDLULDRURULDLURURDDD
1769/2448(49 steps):RUULDDRUULDRURDRRDLUURDDDLLLURDLLURUURRDLLDDRRURD
1770/2791(51 steps):ULULLDDRDLUUURRURRDRULDDLULURRDLLURDDRDRDLURULLDRDR
1771/1676(46 steps):URUUULLDLDDRULDDRRRULDDRULURDDLUULULURURRDDDDD
1772/2859(49 steps):LUULDRRDDLLUUURDDDRULDDLUUURRDRRUULDDRULDLLDDDRRR
1773/2900(51 steps):ULUUUURRDDDDDLULULDRRULUUURRDDDDLLDLUUURDRDDLURURDD
1774/2853(49 steps):URRDLURULLDRUUURDDDDLULURRDDDLURULDLURUURDLLDRRDD
1775/2731(49 steps):LDRDRURUULLDDRRRDLLLLLUURDRULURDDDLUURURRDDDRULDR
1776/2925(49 steps):URULLLDLDLURDRRULULLDRDRRUULDLURDDRURDLUURDRDLURD
1777/2473(51 steps):DDLUURDLDRURUUUULDLURRDDLULURRDLDDDLURRDLLURRULDDDR
1778/1613(53 steps):DLLURRDLUULDRRUUULLURRDLLDDDDRRUUUUULLDRRDDDDLURDLURD
1779/2860(51 steps):ULUUUURDDLDDDRRULUUULDDRUURDLLUURDLDDDRDLUURDDLURRD
1780/3239(51 steps):RULDLULLDLDRUULDDRUULDDDRRRRRUULLULDRURRDLDRUULDRDD
1781/717(51 steps):DRDLLURDDLLDLLUURULDDDRRURUURDDRDLURULLDRDRULURDLDR
1782/3050(49 steps):ULLLLDRRUUUURRDLULDLLDRDRDRRRULDLURRDLLLLUURRDRRD
1783/3372(51 steps):LURDLLDRRDRRRUUULLLDLDRRRRUULLLDDRRRDLLURDRULLLDRRR
1784/3399(49 steps):LLURRRDLLUURRDLDLLULDRRULUULDDRURDRUULDDLUURDDRRD
1785/3408(51 steps):URULDRRULDLDDRRDLLULURDRRRDLURUULDDRDLLURRDLLLURDRR
1786/3424(51 steps):LUULLDDDRDRDLURRUULULULDDDRDLUUURRDRDDLLDRRULDLURRD
1787/3434(49 steps):LDRUULLLDLDRULURDDRRRUULLLLDDRUURRDDLLUURRDRULDDR
1788/3288(51 steps):LDRRULDLUURDLDDDRRDLLURUUURDLULDRDLDRDLURULDRRDLURD
1789/3237(49 steps):DDRRUUURDLDRUULLLLDRURRDDLDLLURUURDRRDLDLLUURRDRD
1790/3066(51 steps):UULLDRURRDDDLUULLURDRRULLDRRULDDRDLDRULLDLURDRRULDR
1791/3566(51 steps):LLDRRULLDRRRRULURDDLULDRRULLLUULDDDRRRRULLLDRURURDD
1792/3672(51 steps):DLLUULDRRRDLLLURURDDRRUURDLLULDDLURDRURDRULDLUURRDD
1793/3705(51 steps):ULDRURRULLDLURDRURDLDDLLDRUUULDDRRDLLURRDDRULLDRURD
1794/3389(51 steps):LLURRDLDRULDLURUULDDDLLUUURRDRRDLLLLDRURDRRULLDRURD
1795/3344(49 steps):RRULLLDRUURURDDRDLLUULLDDRRRURUUULDLURRDLDLLDRDRR
1796/3633(49 steps):ULLLDRULURDDLUUUURDRRRDDLDRUUULLLDRDLLURDDLURRRDR
1797/3778(51 steps):RRUURDLULDLDRUULDDRURULDRDRRUURDDLUULDLDRRURULLDDRR
1798/3808(49 steps):DRURRRUULLLDRDLURURRDDLLLLURRULDDLDRURUURRDDDLURD
1799/3818(51 steps):RURULLDLLDRRRURULDLLDRUULLDRRDRDLUURRDDLUULDLDRRURD
1800/3797(47 steps):RRDDRULLULLDDRRRUURDLLLURRDLDLULLURDDLUURRRDDRR
1801/3860(49 steps):ULLDRUULDLURRRRRDLULLDDDLUURDDRURDRUUULDLULDRDRDR
1802/4020(47 steps):ULDRULUURURDRULDLLURRRDLDDLDLUUURULDRRDDRRDLURD
1803/2191(49 steps):RRULURDDLDDRDLLURULLDLURRDDRRULLDLLURDRRUULLDRRDR
1804/4073(49 steps):LDRRRRUURDDLULLLLDRRULLURRDRDLULURRDDLUURRRDLLDRR
1805/4052(51 steps):RRRDLURRDDDLDLLLURRDDLUULDRUURRRDDDLLURDLULDRURURDD
1806/4122(49 steps):DLDDDDLLUUUURDLDRRULDDDLURDRRULUULURURDLDLDLDRDRR
1807/4249(51 steps):ULULDDRULURDDRRUUULDLLDRDDDLUUURDRDLURDRDLURULDLDRR
1808/4315(51 steps):UULDDLDRULUUUURDDLURDDRDLURUUULDDLURRDLDRDLDRULLDRR
1809/4150(49 steps):RUURDRDRURUULLDLDLUURDLDRRRDLUULURRRDDDLULUURRDDD
1810/3645(53 steps):DRRUUUULDLLUURRDDDLULUURRDRDLLDRUUULLDDRRRDDDLURDLURD
1811/3663(51 steps):RRULLDRDRUULLDRUULDDRULURDDRRDLLURURRDDLUURULDDLDRR
1812/4064(49 steps):RULURDLDRDLURDDRRULUUULLDRDDDLUURRRULLDDRUULDRDDR
1813/4355(51 steps):UULUURDLLDDDRURDDLULURURULURDLLDRULDDRRDDLUURULDDRD
1814/4407(51 steps):LUURRDLLDRULURDLDRDDLDRUURRDRDRUUUULURDDDDLLDRULDRR
1815/4409(51 steps):LUURDLUURDLUURRRRDLULLDRRRDLDDLULLDRRRRUULURDLLDRRD
1816/4482(49 steps):DRDLLLUURRUURDLULDRRULDLURRDLDDDRULDLLUURULDRRDRD
1817/4424(47 steps):UULDLLDRDRUURULLDLDDRURRULDLLUURDRULDLURDDRRRRD
1818/4413(49 steps):LDRRULLUUURRDLDRDDLULURDRUULLDRRUURRRDLDDRDLUURDD
1819/4570(51 steps):ULURDDLDRRULDRRRULLLLURURRDRULDRDDRUUULDLDLDRRULDRR
1820/3353(51 steps):DLDRRUULULUURDRULDDDLUUURRDLULDRDLDDRDRUULDDRUULDRD
1821/4566(51 steps):UULLDRRRDLLLURULDRDDDLUURDRRULLURRDLLDRDLURULDLDRRR
1822/4372(49 steps):RRDDLLLURURRDRDLLLLURURRDDRULULLLDDRRRRULULLDDRRR
1823/4619(51 steps):DLULLDRRURDLDDLLLUURURRDDDLLUULDRDLUURURRDRDLUURDDD
1824/4579(49 steps):RRDRUULLDLLURRDLDDDLURULUURRRDLLLDDDRRDLULDRRRURD
1825/4598(51 steps):URDDLURDDLLLURDRUUUULURDLDRRDDLLURDLDRULLDRRRUULDDR
1826/4614(51 steps):LUURULLDRDRUULLDDDDLURRDLLLURDRURUURDDDLUURDLLURRDD
1827/4636(51 steps):LLDRRURULLLDRRRRULLLDDLURRRRDLLLURRDRULDLUURDLLDRRR
1828/4700(51 steps):UURRDLULDRURDLULDDDDLDRUULULDDRUULDDRDRRRULLDLURRDR
1829/4695(51 steps):RUULDRUUULURDLULDRURDDLDLDDRULUUURDDDLDRURDLURULDRD
1830/4703(49 steps):RRURDLLURRRDLLLULDRRULLDRDRDRDRULURDLLURUULDDDRDR
1831/4693(49 steps):LDDRURRDLDRUUULDDLULDDRULUUUURRDRDLDDRUUUULDDDRDD
1832/4780(49 steps):LURDRRRUULLLDRRULLDLURDLDRURRUURULLDDRULDLLDRDRRR
1833/4805(51 steps):LLDRDLURULURDRRDRURDDLLURDLUURRULLDRDRULURDLDRULDDR
1834/4770(51 steps):LDRULLLDRUULDDRRRRRUULDDRUULDDRULLDRRULURDLLDLURDRR
1835/4811(51 steps):DLDRRUURULLLDDDRUURDLUURRURDLDLLULURRRDRDLDRUULDDDR
1836/9(52 steps):RDLLUUULDDDLLUUURDRDRRUULDLDRRURDLULLDDRRRULDLUURDDR
1837/4873(49 steps):RDDRURDLULDLDRRULLUURULDRRDDLULURRULDDDDRULURDRDR
1838/4925(51 steps):RDDLLURDLLURRULLLLDRURDRRRDLLLLURRURDDRULLDRRULLDRR
1839/37(52 steps):RRRULURRDLLLDRULULDRURDLDRULDLLURDLUURRRRRDDLURULDDR
1840/29(50 steps):UULLDLDRRRRRULULLLDLURDDRURULLDRRDRURDLUULLLDDRRRR
1841/3478(51 steps):URDLDRRRURDLLUURULDDRUULLDDRDLLURDRUURRDLDRUUULDDDR
1842/61(52 steps):RDLURDRDRDLLDLDRUURURUULDRULLLDRRULLDRDRRDDDLLULDRRR
1843/2(50 steps):ULDLULDDRDRURULUULLDRDDLURURRRURDLDRDLURUULDLDRDRD
1844/4746(51 steps):RULLDLUULLDRDRURRURDDLLLLLUURRDRDLULDRRURRDLUURDLDR
1845/46(52 steps):RDLLURRDLULDDRDDRDLLUUURDDDLUURURULLDDDRRDLLURULDDRR
1846/4586(49 steps):LDLDDRRDLURRUULULDLDDRRUURDDLURDDLLULUURRDDLLDRRR
1847/4945(51 steps):LDRURDRUULLURDRULUULLDRURRDDDDLDLLURRUULDDDRUULDRDR
1848/308(52 steps):LLLLUUURRRDLLLURRDLDLURULDDRULDRDLUURDDRRRUULDRDLURD
1849/77(50 steps):RDLULDLURDDDLUURULDRRRDDLLLUURRRULLDRURDLULLDRDDRR
1850/86(50 steps):DLULDRURURURDLDDLLUUURDRULDDLLURDLDRRRUURULLDDRDRR
1851/385(48 steps):RRUULULLDLDRULUULDRURDLLURRRDLLURRDRULDLURDRRDDD
1852/339(50 steps):LULLDRRDRDLLLUURDRULURDLULDDRDRURUULLDDRULDLURDDRR
1853/218(52 steps):RULDDDRURUUULLDLDDRDRRUUULLURDLLDDRUULDRRRDLLURDLDRR
1854/2715(51 steps):LDRULLDLLURDLUUURRRRDLLULDDDLUURRDDRRUULURDDLLLDRRR
1855/467(50 steps):RDLURRDLUURDLLURRURDRRDDLLUURRDDLLLLURUURDDLURDDRR
1856/109(50 steps):DDLURDRRRRUUULLDLLLDRDRURUULDDLURRRRDDLLLURUURRDDD
1857/378(54 steps):LUUULUURDLURRDDDDLURULLURURDLDLDRRULLDDRRULLDDRURDLURD
1858/158(50 steps):LLURDRDDLLUURRDDLLUURURDLLDDRRUULLDDRRUULLURDLDDRR
1859/588(50 steps):URDLDLLDLLDRURDLUULDRURDDLLURURRUURDRULLDRDDDRULDR
